"year","raceid","grand_prix","driverid","driver","laptimes"
1997,210,"San Marino Grand Prix",35,"Jacques Villeneuve","00:01:25.997"
1997,210,"San Marino Grand Prix",14,"David Coulthard","00:01:26.067"
1997,210,"San Marino Grand Prix",21,"Giancarlo Fisichella","00:01:26.62"
1997,210,"San Marino Grand Prix",78,"Nicola Larini","00:01:26.753"
1997,210,"San Marino Grand Prix",57,"Mika Häkkinen","00:01:26.791"
1997,210,"San Marino Grand Prix",56,"Eddie Irvine","00:01:26.811"
1997,210,"San Marino Grand Prix",55,"Jean Alesi","00:01:27.091"
1997,210,"San Marino Grand Prix",23,"Ralf Schumacher","00:01:27.217"
1997,210,"San Marino Grand Prix",65,"Johnny Herbert","00:01:27.594"
1997,210,"San Marino Grand Prix",22,"Rubens Barrichello","00:01:27.741"
1997,210,"San Marino Grand Prix",64,"Pedro Diniz","00:01:27.793"
1997,210,"San Marino Grand Prix",44,"Olivier Panis","00:01:28.064"
1997,210,"San Marino Grand Prix",63,"Mika Salo","00:01:28.189"
1997,210,"San Marino Grand Prix",50,"Jos Verstappen","00:01:28.886"
1997,210,"San Marino Grand Prix",71,"Damon Hill","00:01:29.237"
1997,210,"San Marino Grand Prix",79,"Ukyo Katayama","00:01:29.554"
1997,210,"San Marino Grand Prix",75,"Shinji Nakano","00:01:30.554"
1997,210,"San Marino Grand Prix",77,"Gerhard Berger","00:01:33.513"
1997,210,"San Marino Grand Prix",76,"Jan Magnussen","00:01:36.71"
1997,211,"Monaco Grand Prix",30,"Michael Schumacher","00:01:53.315"
1997,211,"Monaco Grand Prix",23,"Ralf Schumacher","00:01:53.43"
1997,211,"Monaco Grand Prix",22,"Rubens Barrichello","00:01:53.495"
1997,211,"Monaco Grand Prix",49,"Heinz-Harald Frentzen","00:01:53.504"
1997,211,"Monaco Grand Prix",56,"Eddie Irvine","00:01:54.202"
1997,211,"Monaco Grand Prix",21,"Giancarlo Fisichella","00:01:54.806"
1997,211,"Monaco Grand Prix",63,"Mika Salo","00:01:54.968"
1997,211,"Monaco Grand Prix",50,"Jos Verstappen","00:01:55.045"
1997,211,"Monaco Grand Prix",35,"Jacques Villeneuve","00:01:55.218"
1997,211,"Monaco Grand Prix",76,"Jan Magnussen","00:01:55.303"
1997,211,"Monaco Grand Prix",44,"Olivier Panis","00:01:55.309"
1997,211,"Monaco Grand Prix",55,"Jean Alesi","00:01:55.451"
1997,211,"Monaco Grand Prix",65,"Johnny Herbert","00:01:55.84"
1997,211,"Monaco Grand Prix",77,"Gerhard Berger","00:01:55.841"
1997,211,"Monaco Grand Prix",79,"Ukyo Katayama","00:01:56.101"
1997,211,"Monaco Grand Prix",75,"Shinji Nakano","00:01:56.906"
1997,211,"Monaco Grand Prix",78,"Nicola Larini","00:01:56.94"
1997,211,"Monaco Grand Prix",15,"Jarno Trulli","00:02:00.038"
1997,211,"Monaco Grand Prix",14,"David Coulthard","00:02:11.201"
1997,211,"Monaco Grand Prix",57,"Mika Häkkinen","00:02:15.786"
1997,211,"Monaco Grand Prix",71,"Damon Hill","00:02:17.648"
1997,212,"Spanish Grand Prix",21,"Giancarlo Fisichella","00:01:22.242"
1997,212,"Spanish Grand Prix",30,"Michael Schumacher","00:01:22.295"
1997,212,"Spanish Grand Prix",14,"David Coulthard","00:01:22.34"
1997,212,"Spanish Grand Prix",44,"Olivier Panis","00:01:22.422"
1997,212,"Spanish Grand Prix",35,"Jacques Villeneuve","00:01:22.534"
1997,212,"Spanish Grand Prix",23,"Ralf Schumacher","00:01:22.784"
1997,212,"Spanish Grand Prix",56,"Eddie Irvine","00:01:22.839"
1997,212,"Spanish Grand Prix",49,"Heinz-Harald Frentzen","00:01:22.841"
1997,212,"Spanish Grand Prix",55,"Jean Alesi","00:01:23.096"
1997,212,"Spanish Grand Prix",77,"Gerhard Berger","00:01:23.106"
1997,212,"Spanish Grand Prix",65,"Johnny Herbert","00:01:23.178"
1997,212,"Spanish Grand Prix",57,"Mika Häkkinen","00:01:23.241"
1997,212,"Spanish Grand Prix",75,"Shinji Nakano","00:01:23.516"
1997,212,"Spanish Grand Prix",22,"Rubens Barrichello","00:01:23.564"
1997,212,"Spanish Grand Prix",64,"Pedro Diniz","00:01:23.716"
1997,212,"Spanish Grand Prix",71,"Damon Hill","00:01:23.761"
1997,212,"Spanish Grand Prix",15,"Jarno Trulli","00:01:24.213"
1997,212,"Spanish Grand Prix",50,"Jos Verstappen","00:01:24.517"
1997,212,"Spanish Grand Prix",81,"Gianni Morbidelli","00:01:24.647"
1997,212,"Spanish Grand Prix",63,"Mika Salo","00:01:24.775"
1997,212,"Spanish Grand Prix",76,"Jan Magnussen","00:01:25.3"
1997,212,"Spanish Grand Prix",79,"Ukyo Katayama","00:01:26.273"
1997,213,"Canadian Grand Prix",14,"David Coulthard","00:01:19.635"
1997,213,"Canadian Grand Prix",49,"Heinz-Harald Frentzen","00:01:19.997"
1997,213,"Canadian Grand Prix",30,"Michael Schumacher","00:01:20.171"
1997,213,"Canadian Grand Prix",55,"Jean Alesi","00:01:20.679"
1997,213,"Canadian Grand Prix",65,"Johnny Herbert","00:01:20.709"
1997,213,"Canadian Grand Prix",44,"Olivier Panis","00:01:20.945"
1997,213,"Canadian Grand Prix",21,"Giancarlo Fisichella","00:01:21.013"
1997,213,"Canadian Grand Prix",25,"Alexander Wurz","00:01:21.048"
1997,213,"Canadian Grand Prix",63,"Mika Salo","00:01:21.622"
1997,213,"Canadian Grand Prix",50,"Jos Verstappen","00:01:21.902"
1997,213,"Canadian Grand Prix",75,"Shinji Nakano","00:01:22.077"
1997,213,"Canadian Grand Prix",22,"Rubens Barrichello","00:01:22.366"
1997,213,"Canadian Grand Prix",23,"Ralf Schumacher","00:01:22.372"
1997,213,"Canadian Grand Prix",64,"Pedro Diniz","00:01:22.434"
1997,213,"Canadian Grand Prix",71,"Damon Hill","00:01:22.435"
1997,213,"Canadian Grand Prix",81,"Gianni Morbidelli","00:01:22.659"
1997,213,"Canadian Grand Prix",15,"Jarno Trulli","00:01:22.712"
1997,213,"Canadian Grand Prix",79,"Ukyo Katayama","00:01:24.294"
1997,213,"Canadian Grand Prix",35,"Jacques Villeneuve","00:01:28.356"
1997,214,"French Grand Prix",30,"Michael Schumacher","00:01:17.91"
1997,214,"French Grand Prix",49,"Heinz-Harald Frentzen","00:01:18.136"
1997,214,"French Grand Prix",35,"Jacques Villeneuve","00:01:18.649"
1997,214,"French Grand Prix",25,"Alexander Wurz","00:01:18.684"
1997,214,"French Grand Prix",22,"Rubens Barrichello","00:01:18.781"
1997,214,"French Grand Prix",56,"Eddie Irvine","00:01:19.029"
1997,214,"French Grand Prix",55,"Jean Alesi","00:01:19.055"
1997,214,"French Grand Prix",23,"Ralf Schumacher","00:01:19.225"
1997,214,"French Grand Prix",21,"Giancarlo Fisichella","00:01:19.225"
1997,214,"French Grand Prix",14,"David Coulthard","00:01:19.317"
1997,214,"French Grand Prix",15,"Jarno Trulli","00:01:19.417"
1997,214,"French Grand Prix",82,"Norberto Fontana","00:01:19.849"
1997,214,"French Grand Prix",76,"Jan Magnussen","00:01:19.912"
1997,214,"French Grand Prix",57,"Mika Häkkinen","00:01:20.153"
1997,214,"French Grand Prix",63,"Mika Salo","00:01:20.385"
1997,214,"French Grand Prix",71,"Damon Hill","00:01:20.434"
1997,214,"French Grand Prix",79,"Ukyo Katayama","00:01:20.534"
1997,214,"French Grand Prix",64,"Pedro Diniz","00:01:20.557"
1997,214,"French Grand Prix",75,"Shinji Nakano","00:01:20.662"
1997,214,"French Grand Prix",65,"Johnny Herbert","00:01:20.845"
1997,214,"French Grand Prix",50,"Jos Verstappen","00:01:22.034"
1997,214,"French Grand Prix",58,"Tarso Marques","00:01:22.325"
1997,215,"British Grand Prix",30,"Michael Schumacher","00:01:24.475"
1997,215,"British Grand Prix",35,"Jacques Villeneuve","00:01:25.082"
1997,215,"British Grand Prix",56,"Eddie Irvine","00:01:25.236"
1997,215,"British Grand Prix",23,"Ralf Schumacher","00:01:25.872"
1997,215,"British Grand Prix",57,"Mika Häkkinen","00:01:25.988"
1997,215,"British Grand Prix",21,"Giancarlo Fisichella","00:01:26.119"
1997,215,"British Grand Prix",65,"Johnny Herbert","00:01:26.232"
1997,215,"British Grand Prix",55,"Jean Alesi","00:01:26.26"
1997,215,"British Grand Prix",25,"Alexander Wurz","00:01:26.429"
1997,215,"British Grand Prix",71,"Damon Hill","00:01:26.471"
1997,215,"British Grand Prix",14,"David Coulthard","00:01:26.475"
1997,215,"British Grand Prix",15,"Jarno Trulli","00:01:26.61"
1997,215,"British Grand Prix",75,"Shinji Nakano","00:01:26.778"
1997,215,"British Grand Prix",64,"Pedro Diniz","00:01:27.111"
1997,215,"British Grand Prix",76,"Jan Magnussen","00:01:27.586"
1997,215,"British Grand Prix",82,"Norberto Fontana","00:01:27.783"
1997,215,"British Grand Prix",22,"Rubens Barrichello","00:01:27.877"
1997,215,"British Grand Prix",63,"Mika Salo","00:01:28.053"
1997,215,"British Grand Prix",58,"Tarso Marques","00:01:29.1"
1997,215,"British Grand Prix",50,"Jos Verstappen","00:01:29.137"
1997,216,"German Grand Prix",77,"Gerhard Berger","00:01:45.747"
1997,216,"German Grand Prix",55,"Jean Alesi","00:01:45.917"
1997,216,"German Grand Prix",23,"Ralf Schumacher","00:01:46.127"
1997,216,"German Grand Prix",21,"Giancarlo Fisichella","00:01:46.274"
1997,216,"German Grand Prix",71,"Damon Hill","00:01:46.56"
1997,216,"German Grand Prix",30,"Michael Schumacher","00:01:46.603"
1997,216,"German Grand Prix",15,"Jarno Trulli","00:01:46.733"
1997,216,"German Grand Prix",57,"Mika Häkkinen","00:01:46.831"
1997,216,"German Grand Prix",35,"Jacques Villeneuve","00:01:47.044"
1997,216,"German Grand Prix",22,"Rubens Barrichello","00:01:47.074"
1997,216,"German Grand Prix",82,"Norberto Fontana","00:01:47.908"
1997,216,"German Grand Prix",75,"Shinji Nakano","00:01:47.939"
1997,216,"German Grand Prix",76,"Jan Magnussen","00:01:48.189"
1997,216,"German Grand Prix",64,"Pedro Diniz","00:01:48.836"
1997,216,"German Grand Prix",65,"Johnny Herbert","00:01:49.184"
1997,216,"German Grand Prix",63,"Mika Salo","00:01:49.611"
1997,216,"German Grand Prix",50,"Jos Verstappen","00:01:50.159"
1997,216,"German Grand Prix",79,"Ukyo Katayama","00:01:50.161"
1997,216,"German Grand Prix",14,"David Coulthard","00:02:22.326"
1997,216,"German Grand Prix",49,"Heinz-Harald Frentzen","00:03:13.699"
1997,216,"German Grand Prix",56,"Eddie Irvine","00:03:16.256"
1997,217,"Hungarian Grand Prix",49,"Heinz-Harald Frentzen","00:01:18.372"
1997,217,"Hungarian Grand Prix",35,"Jacques Villeneuve","00:01:19.066"
1997,217,"Hungarian Grand Prix",21,"Giancarlo Fisichella","00:01:19.366"
1997,217,"Hungarian Grand Prix",56,"Eddie Irvine","00:01:19.527"
1997,217,"Hungarian Grand Prix",71,"Damon Hill","00:01:19.648"
1997,217,"Hungarian Grand Prix",23,"Ralf Schumacher","00:01:19.651"
1997,217,"Hungarian Grand Prix",30,"Michael Schumacher","00:01:19.684"
1997,217,"Hungarian Grand Prix",77,"Gerhard Berger","00:01:19.923"
1997,217,"Hungarian Grand Prix",75,"Shinji Nakano","00:01:20.003"
1997,217,"Hungarian Grand Prix",57,"Mika Häkkinen","00:01:20.161"
1997,217,"Hungarian Grand Prix",64,"Pedro Diniz","00:01:20.317"
1997,217,"Hungarian Grand Prix",14,"David Coulthard","00:01:20.329"
1997,217,"Hungarian Grand Prix",55,"Jean Alesi","00:01:20.573"
1997,217,"Hungarian Grand Prix",65,"Johnny Herbert","00:01:20.606"
1997,217,"Hungarian Grand Prix",79,"Ukyo Katayama","00:01:20.672"
1997,217,"Hungarian Grand Prix",15,"Jarno Trulli","00:01:21.074"
1997,217,"Hungarian Grand Prix",81,"Gianni Morbidelli","00:01:21.167"
1997,217,"Hungarian Grand Prix",22,"Rubens Barrichello","00:01:21.409"
1997,217,"Hungarian Grand Prix",63,"Mika Salo","00:01:21.578"
1997,217,"Hungarian Grand Prix",76,"Jan Magnussen","00:01:21.628"
1997,217,"Hungarian Grand Prix",50,"Jos Verstappen","00:01:21.676"
1997,217,"Hungarian Grand Prix",58,"Tarso Marques","00:01:21.874"
1997,218,"Belgian Grand Prix",35,"Jacques Villeneuve","00:01:52.692"
1997,218,"Belgian Grand Prix",65,"Johnny Herbert","00:01:53.615"
1997,218,"Belgian Grand Prix",77,"Gerhard Berger","00:01:53.649"
1997,218,"Belgian Grand Prix",64,"Pedro Diniz","00:01:53.652"
1997,218,"Belgian Grand Prix",49,"Heinz-Harald Frentzen","00:01:53.874"
1997,218,"Belgian Grand Prix",71,"Damon Hill","00:01:54.074"
1997,218,"Belgian Grand Prix",57,"Mika Häkkinen","00:01:54.175"
1997,218,"Belgian Grand Prix",21,"Giancarlo Fisichella","00:01:54.688"
1997,218,"Belgian Grand Prix",81,"Gianni Morbidelli","00:01:54.818"
1997,218,"Belgian Grand Prix",15,"Jarno Trulli","00:01:55.152"
1997,218,"Belgian Grand Prix",56,"Eddie Irvine","00:01:55.29"
1997,218,"Belgian Grand Prix",30,"Michael Schumacher","00:01:55.34"
1997,218,"Belgian Grand Prix",55,"Jean Alesi","00:01:55.348"
1997,218,"Belgian Grand Prix",79,"Ukyo Katayama","00:01:55.413"
1997,218,"Belgian Grand Prix",76,"Jan Magnussen","00:01:55.726"
1997,218,"Belgian Grand Prix",63,"Mika Salo","00:01:56.919"
1997,218,"Belgian Grand Prix",23,"Ralf Schumacher","00:01:57.784"
1997,218,"Belgian Grand Prix",14,"David Coulthard","00:01:59.169"
1997,218,"Belgian Grand Prix",50,"Jos Verstappen","00:01:59.409"
1997,218,"Belgian Grand Prix",58,"Tarso Marques","00:02:02.753"
1997,218,"Belgian Grand Prix",22,"Rubens Barrichello","00:02:16.804"
1997,218,"Belgian Grand Prix",75,"Shinji Nakano","00:02:19.161"
1997,219,"Italian Grand Prix",57,"Mika Häkkinen","00:01:24.808"
1997,219,"Italian Grand Prix",49,"Heinz-Harald Frentzen","00:01:25.6"
1997,219,"Italian Grand Prix",77,"Gerhard Berger","00:01:25.653"
1997,219,"Italian Grand Prix",56,"Eddie Irvine","00:01:25.655"
1997,219,"Italian Grand Prix",35,"Jacques Villeneuve","00:01:25.715"
1997,219,"Italian Grand Prix",30,"Michael Schumacher","00:01:25.863"
1997,219,"Italian Grand Prix",23,"Ralf Schumacher","00:01:25.909"
1997,219,"Italian Grand Prix",21,"Giancarlo Fisichella","00:01:25.96"
1997,219,"Italian Grand Prix",14,"David Coulthard","00:01:25.975"
1997,219,"Italian Grand Prix",55,"Jean Alesi","00:01:26.067"
1997,219,"Italian Grand Prix",75,"Shinji Nakano","00:01:26.383"
1997,219,"Italian Grand Prix",65,"Johnny Herbert","00:01:26.572"
1997,219,"Italian Grand Prix",15,"Jarno Trulli","00:01:26.718"
1997,219,"Italian Grand Prix",71,"Damon Hill","00:01:27.081"
1997,219,"Italian Grand Prix",81,"Gianni Morbidelli","00:01:27.257"
1997,219,"Italian Grand Prix",76,"Jan Magnussen","00:01:27.447"
1997,219,"Italian Grand Prix",22,"Rubens Barrichello","00:01:27.571"
1997,219,"Italian Grand Prix",63,"Mika Salo","00:01:28.004"
1997,219,"Italian Grand Prix",50,"Jos Verstappen","00:01:28.227"
1997,219,"Italian Grand Prix",64,"Pedro Diniz","00:01:28.569"
1997,219,"Italian Grand Prix",58,"Tarso Marques","00:01:29.116"
1997,219,"Italian Grand Prix",79,"Ukyo Katayama","00:01:29.133"
1997,220,"Austrian Grand Prix",35,"Jacques Villeneuve","00:01:11.814"
1997,220,"Austrian Grand Prix",30,"Michael Schumacher","00:01:12.169"
1997,220,"Austrian Grand Prix",14,"David Coulthard","00:01:12.207"
1997,220,"Austrian Grand Prix",49,"Heinz-Harald Frentzen","00:01:12.223"
1997,220,"Austrian Grand Prix",21,"Giancarlo Fisichella","00:01:12.375"
1997,220,"Austrian Grand Prix",22,"Rubens Barrichello","00:01:12.535"
1997,220,"Austrian Grand Prix",65,"Johnny Herbert","00:01:12.574"
1997,220,"Austrian Grand Prix",15,"Jarno Trulli","00:01:12.598"
1997,220,"Austrian Grand Prix",76,"Jan Magnussen","00:01:12.605"
1997,220,"Austrian Grand Prix",77,"Gerhard Berger","00:01:12.624"
1997,220,"Austrian Grand Prix",56,"Eddie Irvine","00:01:12.704"
1997,220,"Austrian Grand Prix",81,"Gianni Morbidelli","00:01:12.826"
1997,220,"Austrian Grand Prix",23,"Ralf Schumacher","00:01:12.862"
1997,220,"Austrian Grand Prix",71,"Damon Hill","00:01:12.903"
1997,220,"Austrian Grand Prix",55,"Jean Alesi","00:01:12.953"
1997,220,"Austrian Grand Prix",75,"Shinji Nakano","00:01:13.01"
1997,220,"Austrian Grand Prix",64,"Pedro Diniz","00:01:13.074"
1997,220,"Austrian Grand Prix",50,"Jos Verstappen","00:01:13.708"
1997,220,"Austrian Grand Prix",63,"Mika Salo","00:01:13.862"
1997,220,"Austrian Grand Prix",79,"Ukyo Katayama","00:01:14.394"
1997,220,"Austrian Grand Prix",57,"Mika Häkkinen","00:01:31.574"
1997,221,"Luxembourg Grand Prix",49,"Heinz-Harald Frentzen","00:01:18.805"
1997,221,"Luxembourg Grand Prix",57,"Mika Häkkinen","00:01:19.576"
1997,221,"Luxembourg Grand Prix",55,"Jean Alesi","00:01:19.716"
1997,221,"Luxembourg Grand Prix",35,"Jacques Villeneuve","00:01:19.838"
1997,221,"Luxembourg Grand Prix",14,"David Coulthard","00:01:19.92"
1997,221,"Luxembourg Grand Prix",77,"Gerhard Berger","00:01:19.996"
1997,221,"Luxembourg Grand Prix",71,"Damon Hill","00:01:20.407"
1997,221,"Luxembourg Grand Prix",65,"Johnny Herbert","00:01:20.518"
1997,221,"Luxembourg Grand Prix",22,"Rubens Barrichello","00:01:20.737"
1997,221,"Luxembourg Grand Prix",81,"Gianni Morbidelli","00:01:20.865"
1997,221,"Luxembourg Grand Prix",44,"Olivier Panis","00:01:21.086"
1997,221,"Luxembourg Grand Prix",64,"Pedro Diniz","00:01:21.262"
1997,221,"Luxembourg Grand Prix",76,"Jan Magnussen","00:01:21.448"
1997,221,"Luxembourg Grand Prix",56,"Eddie Irvine","00:01:21.793"
1997,221,"Luxembourg Grand Prix",75,"Shinji Nakano","00:01:21.969"
1997,221,"Luxembourg Grand Prix",63,"Mika Salo","00:01:21.996"
1997,221,"Luxembourg Grand Prix",50,"Jos Verstappen","00:01:22.455"
1997,221,"Luxembourg Grand Prix",30,"Michael Schumacher","00:01:29.314"
1997,221,"Luxembourg Grand Prix",58,"Tarso Marques","00:01:36.826"
1997,221,"Luxembourg Grand Prix",79,"Ukyo Katayama","00:03:00.63"
1997,222,"Japanese Grand Prix",49,"Heinz-Harald Frentzen","00:01:38.942"
1997,222,"Japanese Grand Prix",30,"Michael Schumacher","00:01:39.268"
1997,222,"Japanese Grand Prix",55,"Jean Alesi","00:01:39.381"
1997,222,"Japanese Grand Prix",23,"Ralf Schumacher","00:01:39.737"
1997,222,"Japanese Grand Prix",14,"David Coulthard","00:01:39.771"
1997,222,"Japanese Grand Prix",56,"Eddie Irvine","00:01:39.935"
1997,222,"Japanese Grand Prix",77,"Gerhard Berger","00:01:39.998"
1997,222,"Japanese Grand Prix",57,"Mika Häkkinen","00:01:40.151"
1997,222,"Japanese Grand Prix",35,"Jacques Villeneuve","00:01:40.163"
1997,222,"Japanese Grand Prix",21,"Giancarlo Fisichella","00:01:40.217"
1997,222,"Japanese Grand Prix",65,"Johnny Herbert","00:01:40.266"
1997,222,"Japanese Grand Prix",44,"Olivier Panis","00:01:40.43"
1997,222,"Japanese Grand Prix",71,"Damon Hill","00:01:41.419"
1997,222,"Japanese Grand Prix",75,"Shinji Nakano","00:01:41.608"
1997,222,"Japanese Grand Prix",64,"Pedro Diniz","00:01:41.611"
1997,222,"Japanese Grand Prix",58,"Tarso Marques","00:01:42.699"
1997,222,"Japanese Grand Prix",63,"Mika Salo","00:01:42.996"
1997,222,"Japanese Grand Prix",50,"Jos Verstappen","00:01:43.051"
1997,222,"Japanese Grand Prix",22,"Rubens Barrichello","00:01:43.883"
1997,222,"Japanese Grand Prix",76,"Jan Magnussen","00:01:44.089"
1997,222,"Japanese Grand Prix",79,"Ukyo Katayama","00:01:44.403"
1997,223,"European Grand Prix",49,"Heinz-Harald Frentzen","00:01:23.135"
1997,223,"European Grand Prix",77,"Gerhard Berger","00:01:23.361"
1997,223,"European Grand Prix",30,"Michael Schumacher","00:01:23.692"
1997,223,"European Grand Prix",35,"Jacques Villeneuve","00:01:23.906"
1997,223,"European Grand Prix",44,"Olivier Panis","00:01:23.941"
1997,223,"European Grand Prix",55,"Jean Alesi","00:01:23.975"
1997,223,"European Grand Prix",14,"David Coulthard","00:01:24.006"
1997,223,"European Grand Prix",57,"Mika Häkkinen","00:01:24.072"
1997,223,"European Grand Prix",56,"Eddie Irvine","00:01:24.266"
1997,223,"European Grand Prix",71,"Damon Hill","00:01:24.274"
1997,223,"European Grand Prix",75,"Shinji Nakano","00:01:24.679"
1997,223,"European Grand Prix",82,"Norberto Fontana","00:01:25.154"
1997,223,"European Grand Prix",65,"Johnny Herbert","00:01:25.159"
1997,223,"European Grand Prix",63,"Mika Salo","00:01:25.237"
1997,223,"European Grand Prix",76,"Jan Magnussen","00:01:25.37"
1997,223,"European Grand Prix",21,"Giancarlo Fisichella","00:01:25.434"
1997,223,"European Grand Prix",23,"Ralf Schumacher","00:01:25.895"
1997,223,"European Grand Prix",58,"Tarso Marques","00:01:25.947"
1997,223,"European Grand Prix",22,"Rubens Barrichello","00:01:26.169"
1997,223,"European Grand Prix",79,"Ukyo Katayama","00:01:26.215"
1997,223,"European Grand Prix",50,"Jos Verstappen","00:01:26.369"
1997,223,"European Grand Prix",64,"Pedro Diniz","00:01:26.434"
1998,191,"Australian Grand Prix",57,"Mika Häkkinen","00:01:31.649"
1998,191,"Australian Grand Prix",14,"David Coulthard","00:01:32.356"
1998,191,"Australian Grand Prix",49,"Heinz-Harald Frentzen","00:01:33.554"
1998,191,"Australian Grand Prix",56,"Eddie Irvine","00:01:33.79"
1998,191,"Australian Grand Prix",71,"Damon Hill","00:01:34.196"
1998,191,"Australian Grand Prix",21,"Giancarlo Fisichella","00:01:34.319"
1998,191,"Australian Grand Prix",44,"Olivier Panis","00:01:34.319"
